"","TownName","ratio","year"
"1198","cambridge",0,2013
"1199","canton",0,2013
"1200",NA,0,2013
"1201","cohasset",0,2013
"1202","concord",0,2013
"1203","dover",0,2013
"1204",NA,0,2013
"1205",NA,0,2013
"1206",NA,0,2013
"1207","braintree",0,2013
"1208","brewster",0,2013
"1209",NA,0,2013
"1210",NA,0,2013
"1211",NA,0,2013
"1212","chelmsford",0,2013
"1213","chelsea",0,2013
"1214",NA,0,2013
"1215",NA,0,2013
"1216",NA,0,2013
"1217",NA,0,2013
"1218","hatfield",0,2013
"1219","carver",0,2013
"1220","charlemont",0,2013
"1221",NA,0,2013
"1222",NA,0,2013
"1223",NA,0,2013
"1224",NA,0,2013
"1225","holbrook",0,2013
"1226","hudson",0,2013
"1227","holyoke",0,2013
"1228","hopedale",0,2013
"1229",NA,0,2013
"1230","milton",0,2013
"1231","medway",0,2013
"1232","lenox",0,2013
"1233",NA,0,2013
"1234","lexington",0,2013
"1235",NA,0,2013
"1236","lincoln",0,2013
"1237","methuen",0,2013
"1238",NA,0,2013
"1239",NA,0,2013
"1240",NA,0,2013
"1241",NA,0,2013
"1242","natick",0,2013
"1243",NA,0,2013
"1244",NA,0,2013
"1245",NA,0,2013
"1246",NA,0,2013
"1247","gill",0,2013
"1248",NA,0,2013
"1249","greenfield",0,2013
"1250",NA,0,2013
"1251",NA,0,2013
"1252",NA,0,2013
"1253",NA,0,2013
"1254",NA,0,2013
"1255",NA,0,2013
"1256","lee",0,2013
"1257","hanover",0,2013
"1258",NA,0,2013
"1259","medfield",0,2013
"1260","medford",0,2013
"1261","reading",0,2013
"1262",NA,0,2013
"1263","needham",0,2013
"1264",NA,0,2013
"1265","lowell",0,2013
"1266","halifax",0,2013
"1267","hamilton",0,2013
"1268","marblehead",0,2013
"1269",NA,0,2013
"1270",NA,0,2013
"1271",NA,0,2013
"1272",NA,0,2013
"1273","hull",0,2013
"1274",NA,0,2013
"1275",NA,0,2013
"1276","lawrence",0,2013
"1277",NA,0,2013
"1278",NA,0,2013
"1279",NA,0,2013
"1280","malden",0,2013
"1281","tewksbury",0,2013
"1282",NA,0,2013
"1283",NA,0,2013
"1284",NA,0,2013
"1285","somerville",0,2013
"1286","provincetown",0,2013
"1287","randolph",0,2013
"1288",NA,0,2013
"1289","norwood",0,2013
"1290",NA,0,2013
"1291",NA,0,2013
"1292","northampton",0,2013
"1293",NA,0,2013
"1294",NA,0,2013
"1295",NA,0,2013
"1296","norwell",0,2013
"1297",NA,0,2013
"1298","north adams",0,2013
"1299","north attleboro",0,2013
"1300",NA,0,2013
"1301",NA,0,2013
"1302",NA,0,2013
"1303",NA,0,2013
"1304",NA,0,2013
"1305",NA,0,2013
"1306","pittsfield",0,2013
"1307",NA,0,2013
"1308",NA,0,2013
"1309",NA,0,2013
"1310",NA,0,2013
"1311",NA,0,2013
"1312",NA,0,2013
"1313",NA,0,2013
"1314",NA,0,2013
"1315",NA,0,2013
"1316",NA,0,2013
"1317",NA,0,2013
"1318","stockbridge",0,2013
"1319","stoneham",0,2013
"1320",NA,0,2013
"1321","shelburne",0,2013
"1322","sherborn",0,2013
"1323",NA,0,2013
"1324",NA,0,2013
"1325",NA,0,2013
"1326",NA,0,2013
"1327","newton",0,2013
"1328","norfolk",0,2013
"1329","north andover",0,2013
"1330",NA,0,2013
"1331",NA,0,2013
"1332","north reading",0,2013
"1333",NA,0,2013
"1334","stoughton",0,2013
"1335",NA,0,2013
"1336",NA,0,2013
"1337","sunderland",0,2013
"1338","swampscott",0,2013
"1339",NA,0,2013
"1340",NA,0,2013
"1341",NA,0,2013
"1342",NA,0,2013
"1343","middleton",0,2013
"1344","milford",0,2013
"1345","millis",0,2013
"1346",NA,0,2013
"1347","peabody",0,2013
"1348",NA,0,2013
"1349",NA,0,2013
"1350","sharon",0,2013
"1351","southwick",0,2013
"1352",NA,0,2013
"1353",NA,0,2013
"1354",NA,0,2013
"1355","whately",0,2013
"1356","williamstown",0,2013
"1357","rockport",0,2013
"1358",NA,0,2013
"1359",NA,0,2013
"1360","worcester",0,2013
"1361",NA,0,2013
"1362",NA,0,2013
"1363","tyngsborough",0,2013
"1364",NA,0,2013
"1365","wakefield",0,2013
"1366",NA,0,2013
"1367","westfield",0,2013
"1368",NA,0,2013
"1369",NA,0,2013
"1370",NA,0,2013
"1371","saugus",0,2013
"1372",NA,0,2013
"1373","weston",0,2013
"1374","westwood",0,2013
"1375",NA,0,2013
"1376",NA,0,2013
"1377",NA,0,2013
"1378",NA,0,2013
"1379","south hadley",0,2013
"1380","southampton",0,2013
"1381","southborough",0,2013
"1382",NA,0,2013
"1383",NA,0,2013
"1384",NA,0,2013
"1385","walpole",0,2013
"1386","waltham",0,2013
"1387",NA,0,2013
"1388","watertown",0,2013
"1389","wayland",0,2013
"1390",NA,0,2013
"1391","wellesley",0,2013
"1392",NA,0,2013
"1393","topsfield",0,2013
"1394",NA,0,2013
"1395",NA,0,2013
"1396",NA,0,2013
"1397",NA,0,2013
"1398","salem",0,2013
"1399",NA,0,2013
"1400",NA,0,2013
"1401","wilmington",0,2013
"1402",NA,0,2013
"1403",NA,0,2013
"1404",NA,0,2013
"1405",NA,0,2014
"1406","plainville",0,2014
"1407",NA,0,2014
"1408",NA,0,2014
"1409","scituate",0,2014
"1410",NA,0,2014
"1411",NA,0,2014
"1412",NA,0,2014
"1413",NA,0,2014
"1414","northborough",0,2014
"1415",NA,0,2014
"1416",NA,0,2014
"1417","wareham",0,2014
"1418",NA,0,2014
"1419",NA,0,2014
"1420",NA,0,2014
"1421",NA,0,2014
"1422","westford",0,2014
"1423","whitman",0,2014
"1424",NA,0,2014
"1425","yarmouth",0,2014
"1426",NA,0,2014
"1427","winchester",0,2014
"1428",NA,0,2014
"1429",NA,0,2014
"1430",NA,0,2014
"1431",NA,0,2014
"1432","adams",0,2014
"1433",NA,0,2014
"1434","amherst",0,2014
"1435",NA,0,2014
"1436",NA,0,2014
"1437",NA,0,2014
"1438",NA,0,2014
"1439",NA,0,2014
"1440","belchertown",0,2014
"1441",NA,0,2014
"1442",NA,0,2014
"1443",NA,0,2014
"1444",NA,0,2014
"1445",NA,0,2014
"1446",NA,0,2014
"1447","brockton",0,2014
"1448",NA,0,2014
"1449",NA,0,2014
"1450",NA,0,2014
"1451",NA,0,2014
"1452",NA,0,2014
"1453",NA,0,2014
"1454",NA,0,2014
"1455",NA,0,2014
"1456",NA,0,2014
"1457","acton",0,2014
"1458","attleboro",0,2014
"1459",NA,0,2014
"1460","blackstone",0,2014
"1461","boston",0,2014
"1462",NA,0,2014
"1463",NA,0,2014
"1464",NA,0,2014
"1465","duxbury",0,2014
"1466","eastham",0,2014
"1467","essex",0,2014
"1468",NA,0,2014
"1469",NA,0,2014
"1470",NA,0,2014
"1471",NA,0,2014
"1472","great barrington",0,2014
"1473",NA,0,2014
"1474",NA,0,2014
"1475",NA,0,2014
"1476","leverett",0,2014
"1477","mansfield",0.142857142857143,2014
"1478","mashpee",0,2014
"1479",NA,0,2014
"1480",NA,0,2014
"1481",NA,0,2014
"1482","grafton",0,2014
"1483",NA,0,2014
"1484",NA,0,2014
"1485","gloucester",0,2014
"1486",NA,0,2014
"1487",NA,0,2014
"1488","marion",0,2014
"1489","mendon",0,2014
"1490",NA,0,2014
"1491","townsend",0,2014
"1492",NA,0,2014
"1493",NA,0,2014
"1494",NA,0,2014
"1495","orleans",0,2014
"1496","dedham",0,2014
"1497",NA,0,2014
"1498",NA,0,2014
"1499","deerfield",0,2014
"1500",NA,0,2014
"1501",NA,0,2014
"1502","brookline",0,2014
"1503","hadley",0,2014
"1504","bridgewater",0,2014
"1505","brimfield",0,2014
"1506",NA,0,2014
"1507",NA,0,2014
"1508",NA,0,2014
"1509",NA,0,2014
"1510","easton",0.125,2014
"1511",NA,0,2014
"1512","egremont",0,2014
"1513","falmouth",0,2014
"1514","franklin",0,2014
"1515","foxborough",0.142857142857143,2014
"1516",NA,0,2014
"1517","framingham",0,2014
"1518",NA,0,2014
"1519",NA,0,2014
"1520",NA,0,2014
"1521",NA,0,2014
"1522","andover",0,2014
"1523","arlington",0,2014
"1524","ashland",0,2014
"1525",NA,0,2014
"1526",NA,0,2014
"1527","belmont",0,2014
"1528",NA,0,2014
"1529",NA,0,2014
"1530",NA,0,2014
"1531","danvers",0,2014
"1532",NA,0,2014
"1533","kingston",0,2014
"1534","lanesborough",0,2014
"1535",NA,0,2014
"1536",NA,0,2014
"1537",NA,0,2014
"1538",NA,0,2014
"1539","marlborough",0,2014
"1540","marshfield",0,2014
"1541","maynard",0,2014
"1542","melrose",0,2014
"1543",NA,0,2014
"1544",NA,0,2014
"1545","montague",0,2014
"1546",NA,0,2014
"1547",NA,0,2014
"1548","buckland",0,2014
"1549","cambridge",0,2014
"1550","canton",0.125,2014
"1551",NA,0,2014
"1552","cohasset",0,2014
"1553","concord",0,2014
"1554","dover",0,2014
"1555",NA,0,2014
"1556",NA,0,2014
"1557",NA,0,2014
"1558","braintree",0,2014
"1559","brewster",0,2014
"1560",NA,0,2014
"1561",NA,0,2014
"1562",NA,0,2014
"1563","chelmsford",0,2014
"1564","chelsea",0,2014
"1565",NA,0,2014
"1566",NA,0,2014
"1567",NA,0,2014
"1568",NA,0,2014
"1569","hatfield",0,2014
"1570","carver",0,2014
"1571","charlemont",0,2014
"1572",NA,0,2014
"1573",NA,0,2014
"1574",NA,0,2014
"1575",NA,0,2014
"1576","holbrook",0,2014
"1577","hudson",0,2014
"1578","holyoke",0,2014
"1579","hopedale",0,2014
"1580",NA,0,2014
"1581","milton",0,2014
"1582","medway",0,2014
"1583","lenox",0,2014
"1584",NA,0,2014
"1585","lexington",0,2014
"1586",NA,0,2014
"1587","lincoln",0,2014
"1588","methuen",0,2014
"1589",NA,0,2014
"1590",NA,0,2014
"1591",NA,0,2014
"1592",NA,0,2014
"1593","natick",0,2014
"1594",NA,0,2014
"1595",NA,0,2014
"1596",NA,0,2014
"1597",NA,0,2014
"1598","gill",0,2014
"1599",NA,0,2014
"1600","greenfield",0,2014
"1601",NA,0,2014
"1602",NA,0,2014
"1603",NA,0,2014
"1604",NA,0,2014
"1605",NA,0,2014
"1606",NA,0,2014
"1607","lee",0,2014
"1608","hanover",0,2014
"1609",NA,0,2014
"1610","medfield",0,2014
"1611","medford",0,2014
"1612","reading",0,2014
"1613",NA,0,2014
"1614","needham",0,2014
"1615",NA,0,2014
"1616","lowell",0,2014
"1617","halifax",0,2014
"1618","hamilton",0,2014
"1619","marblehead",0,2014
"1620",NA,0,2014
"1621",NA,0,2014
"1622",NA,0,2014
"1623",NA,0,2014
"1624","hull",0,2014
"1625",NA,0,2014
"1626",NA,0,2014
"1627","lawrence",0,2014
"1628",NA,0,2014
"1629",NA,0,2014
"1630",NA,0,2014
"1631","malden",0,2014
"1632","tewksbury",0,2014
"1633",NA,0,2014
"1634",NA,0,2014
"1635",NA,0,2014
"1636","somerville",0,2014
"1637","provincetown",0,2014
"1638","randolph",0,2014
"1639",NA,0,2014
"1640","norwood",0.25,2014
"1641",NA,0,2014
"1642",NA,0,2014
"1643","northampton",0,2014
"1644",NA,0,2014
"1645",NA,0,2014
"1646",NA,0,2014
"1647","norwell",0,2014
"1648",NA,0,2014
"1649","north adams",0,2014
"1650","north attleboro",0,2014
"1651",NA,0,2014
"1652",NA,0,2014
"1653",NA,0,2014
"1654",NA,0,2014
"1655",NA,0,2014
"1656",NA,0,2014
"1657","pittsfield",0,2014
"1658",NA,0,2014
"1659",NA,0,2014
"1660",NA,0,2014
"1661",NA,0,2014
"1662",NA,0,2014
"1663",NA,0,2014
"1664",NA,0,2014
"1665",NA,0,2014
"1666",NA,0,2014
"1667",NA,0,2014
"1668",NA,0,2014
"1669","stockbridge",0,2014
"1670","stoneham",0,2014
"1671",NA,0,2014
"1672","shelburne",0,2014
"1673","sherborn",0,2014
"1674",NA,0,2014
"1675",NA,0,2014
"1676",NA,0,2014
"1677",NA,0,2014
"1678","newton",0,2014
"1679","norfolk",0,2014
"1680","north andover",0,2014
"1681",NA,0,2014
"1682",NA,0,2014
"1683","north reading",0,2014
"1684",NA,0,2014
"1685","stoughton",0.166666666666667,2014
"1686",NA,0,2014
"1687",NA,0,2014
"1688","sunderland",0,2014
"1689","swampscott",0,2014
"1690",NA,0,2014
"1691",NA,0,2014
"1692",NA,0,2014
"1693",NA,0,2014
"1694","middleton",0,2014
"1695","milford",0,2014
"1696","millis",0,2014
"1697",NA,0,2014
"1698","peabody",0,2014
"1699",NA,0,2014
"1700",NA,0,2014
"1701","sharon",0,2014
"1702","southwick",0,2014
"1703",NA,0,2014
"1704",NA,0,2014
"1705",NA,0,2014
"1706","whately",0,2014
"1707","williamstown",0,2014
"1708","rockport",0,2014
"1709",NA,0,2014
"1710",NA,0,2014
"1711","worcester",0,2014
"1712",NA,0,2014
"1713",NA,0,2014
"1714","tyngsborough",0,2014
"1715",NA,0,2014
"1716","wakefield",0,2014
"1717",NA,0,2014
"1718","westfield",0,2014
"1719",NA,0,2014
"1720",NA,0,2014
"1721",NA,0,2014
"1722","saugus",0,2014
"1723",NA,0,2014
"1724","weston",0,2014
"1725","westwood",0,2014
"1726",NA,0,2014
"1727",NA,0,2014
"1728",NA,0,2014
"1729",NA,0,2014
"1730","south hadley",0,2014
"1731","southampton",0,2014
"1732","southborough",0,2014
"1733",NA,0,2014
"1734",NA,0,2014
"1735",NA,0,2014
"1736","walpole",0.142857142857143,2014
"1737","waltham",0,2014
"1738",NA,0,2014
"1739","watertown",0,2014
"1740","wayland",0,2014
"1741",NA,0,2014
"1742","wellesley",0,2014
"1743",NA,0,2014
"1744","topsfield",0,2014
"1745",NA,0,2014
"1746",NA,0,2014
"1747",NA,0,2014
"1748",NA,0,2014
"1749","salem",0,2014
"1750",NA,0,2014
"1751",NA,0,2014
"1752","wilmington",0,2014
"1753",NA,0,2014
"1754",NA,0,2014
"1755",NA,0,2014
"1756",NA,0,2015
"1757","plainville",0.25,2015
"1758",NA,0.25,2015
"1759",NA,0,2015
"1760","scituate",0,2015
"1761",NA,0,2015
"1762",NA,0,2015
"1763",NA,0,2015
"1764",NA,0,2015
"1765","northborough",0,2015
"1766",NA,0,2015
"1767",NA,0,2015
"1768","wareham",0,2015
"1769",NA,0,2015
"1770",NA,0,2015
"1771",NA,0,2015
"1772",NA,0,2015
"1773","westford",0,2015
"1774","whitman",0,2015
"1775",NA,0,2015
"1776","yarmouth",0,2015
"1777",NA,0,2015
"1778","winchester",0.2,2015
"1779",NA,0,2015
"1780",NA,0,2015
"1781",NA,0,2015
"1782",NA,0,2015
"1783","adams",0,2015
"1784",NA,0,2015
"1785","amherst",0,2015
"1786",NA,0,2015
"1787",NA,0,2015
"1788",NA,0,2015
"1789",NA,0,2015
"1790",NA,0,2015
"1791","belchertown",0,2015
"1792",NA,0.166666666666667,2015
"1793",NA,0,2015
"1794",NA,0,2015
"1795",NA,0.166666666666667,2015
"1796",NA,0,2015
"1797",NA,0,2015
"1798","brockton",0,2015
"1799",NA,0,2015
"1800",NA,0,2015
"1801",NA,0,2015
"1802",NA,0,2015
"1803",NA,0,2015
"1804",NA,0,2015
"1805",NA,0.333333333333333,2015
"1806",NA,0,2015
"1807",NA,0,2015
"1808","acton",0.25,2015
"1809","attleboro",0,2015
"1810",NA,0.333333333333333,2015
"1811","blackstone",0,2015
"1812","boston",0.272727272727273,2015
"1813",NA,0,2015
"1814",NA,0,2015
"1815",NA,0,2015
"1816","duxbury",0,2015
"1817","eastham",0,2015
"1818","essex",0,2015
"1819",NA,0,2015
"1820",NA,0,2015
"1821",NA,0,2015
"1822",NA,0,2015
"1823","great barrington",0,2015
"1824",NA,0,2015
"1825",NA,0,2015
"1826",NA,0,2015
"1827","leverett",0,2015
"1828","mansfield",0.285714285714286,2015
"1829","mashpee",0,2015
"1830",NA,0,2015
"1831",NA,0,2015
"1832",NA,0,2015
"1833","grafton",0,2015
"1834",NA,0,2015
"1835",NA,0,2015
"1836","gloucester",0,2015
"1837",NA,0,2015
"1838",NA,0,2015
"1839","marion",0,2015
"1840","mendon",0,2015
"1841",NA,0,2015
"1842","townsend",0,2015
"1843",NA,0,2015
"1844",NA,0,2015
"1845",NA,0,2015
"1846","orleans",0,2015
"1847","dedham",0.4,2015
"1848",NA,0,2015
"1849",NA,0,2015
"1850","deerfield",0,2015
"1851",NA,0,2015
"1852",NA,0.166666666666667,2015
"1853","brookline",0.5,2015
"1854","hadley",0,2015
"1855","bridgewater",0,2015
"1856","brimfield",0,2015
"1857",NA,0,2015
"1858",NA,0,2015
"1859",NA,0,2015
"1860",NA,0,2015
"1861","easton",0.125,2015
"1862",NA,0,2015
"1863","egremont",0,2015
"1864","falmouth",0,2015
"1865","franklin",0.25,2015
"1866","foxborough",0.142857142857143,2015
"1867",NA,0,2015
"1868","framingham",0.142857142857143,2015
"1869",NA,0,2015
"1870",NA,0,2015
"1871",NA,0,2015
"1872",NA,0,2015
"1873","andover",0,2015
"1874","arlington",0.166666666666667,2015
"1875","ashland",0.2,2015
"1876",NA,0,2015
"1877",NA,0,2015
"1878","belmont",0,2015
"1879",NA,0,2015
"1880",NA,0,2015
"1881",NA,0,2015
"1882","danvers",0,2015
"1883",NA,0,2015
"1884","kingston",0,2015
"1885","lanesborough",0,2015
"1886",NA,0,2015
"1887",NA,0.166666666666667,2015
"1888",NA,0,2015
"1889",NA,0,2015
"1890","marlborough",0.166666666666667,2015
"1891","marshfield",0.25,2015
"1892","maynard",0.25,2015
"1893","melrose",0.4,2015
"1894",NA,0,2015
"1895",NA,0,2015
"1896","montague",0,2015
"1897",NA,0,2015
"1898",NA,0,2015
"1899","buckland",0,2015
"1900","cambridge",0,2015
"1901","canton",0.5,2015
"1902",NA,0.333333333333333,2015
"1903","cohasset",0.333333333333333,2015
"1904","concord",0,2015
"1905","dover",0.428571428571429,2015
"1906",NA,0,2015
"1907",NA,0,2015
"1908",NA,0,2015
"1909","braintree",0,2015
"1910","brewster",0,2015
"1911",NA,0,2015
"1912",NA,0.166666666666667,2015
"1913",NA,0.142857142857143,2015
"1914","chelmsford",0.2,2015
"1915","chelsea",0,2015
"1916",NA,0,2015
"1917",NA,0,2015
"1918",NA,0,2015
"1919",NA,0,2015
"1920","hatfield",0,2015
"1921","carver",0,2015
"1922","charlemont",0,2015
"1923",NA,0,2015
"1924",NA,0,2015
"1925",NA,0,2015
"1926",NA,0,2015
"1927","holbrook",0.166666666666667,2015
"1928","hudson",0,2015
"1929","holyoke",0,2015
"1930","hopedale",0,2015
"1931",NA,0,2015
"1932","milton",0.4,2015
"1933","medway",0,2015
"1934","lenox",0,2015
"1935",NA,0,2015
"1936","lexington",0.125,2015
"1937",NA,0,2015
"1938","lincoln",0.142857142857143,2015
"1939","methuen",0,2015
"1940",NA,0,2015
"1941",NA,0.333333333333333,2015
"1942",NA,0.333333333333333,2015
"1943",NA,0.166666666666667,2015
"1944","natick",0.5,2015
"1945",NA,0,2015
"1946",NA,0,2015
"1947",NA,0,2015
"1948",NA,0,2015
"1949","gill",0,2015
"1950",NA,0,2015
"1951","greenfield",0,2015
"1952",NA,0.125,2015
"1953",NA,0,2015
"1954",NA,0,2015
"1955",NA,0.2,2015
"1956",NA,0,2015
"1957",NA,0,2015
"1958","lee",0,2015
"1959","hanover",0,2015
"1960",NA,0,2015
"1961","medfield",0.4,2015
"1962","medford",0.333333333333333,2015
"1963","reading",0.333333333333333,2015
"1964",NA,0,2015
"1965","needham",0.833333333333333,2015
"1966",NA,0,2015
"1967","lowell",0,2015
"1968","halifax",0,2015
"1969","hamilton",0,2015
"1970","marblehead",0,2015
"1971",NA,0,2015
"1972",NA,0,2015
"1973",NA,0,2015
"1974",NA,0,2015
"1975","hull",0,2015
"1976",NA,0,2015
"1977",NA,0,2015
"1978","lawrence",0,2015
"1979",NA,0,2015
"1980",NA,0,2015
"1981",NA,0.285714285714286,2015
"1982","malden",0.333333333333333,2015
"1983","tewksbury",0,2015
"1984",NA,0,2015
"1985",NA,0,2015
"1986",NA,0,2015
"1987","somerville",0,2015
"1988","provincetown",0,2015
"1989","randolph",0.285714285714286,2015
"1990",NA,0,2015
"1991","norwood",0.75,2015
"1992",NA,0,2015
"1993",NA,0,2015
"1994","northampton",0,2015
"1995",NA,0,2015
"1996",NA,0,2015
"1997",NA,0,2015
"1998","norwell",0.166666666666667,2015
"1999",NA,0,2015
"2000","north adams",0,2015
"2001","north attleboro",0.25,2015
"2002",NA,0,2015
"2003",NA,0,2015
"2004",NA,0,2015
"2005",NA,0,2015
"2006",NA,0.142857142857143,2015
"2007",NA,0,2015
"2008","pittsfield",0,2015
"2009",NA,0,2015
"2010",NA,0,2015
"2011",NA,0,2015
"2012",NA,0,2015
"2013",NA,0,2015
"2014",NA,0,2015
"2015",NA,0,2015
"2016",NA,0,2015
"2017",NA,0,2015
"2018",NA,0,2015
"2019",NA,0,2015
"2020","stockbridge",0,2015
"2021","stoneham",0.571428571428571,2015
"2022",NA,0.142857142857143,2015
"2023","shelburne",0,2015
"2024","sherborn",0.142857142857143,2015
"2025",NA,0,2015
"2026",NA,0,2015
"2027",NA,0,2015
"2028",NA,0,2015
"2029","newton",0.142857142857143,2015
"2030","norfolk",0.285714285714286,2015
"2031","north andover",0,2015
"2032",NA,0,2015
"2033",NA,0,2015
"2034","north reading",0.166666666666667,2015
"2035",NA,0,2015
"2036","stoughton",0.333333333333333,2015
"2037",NA,0.166666666666667,2015
"2038",NA,0.222222222222222,2015
"2039","sunderland",0,2015
"2040","swampscott",0,2015
"2041",NA,0,2015
"2042",NA,0,2015
"2043",NA,0,2015
"2044",NA,0,2015
"2045","middleton",0,2015
"2046","milford",0.166666666666667,2015
"2047","millis",0.4,2015
"2048",NA,0,2015
"2049","peabody",0,2015
"2050",NA,0,2015
"2051",NA,0,2015
"2052","sharon",0.428571428571429,2015
"2053","southwick",0,2015
"2054",NA,0,2015
"2055",NA,0.142857142857143,2015
"2056",NA,0,2015
"2057","whately",0,2015
"2058","williamstown",0,2015
"2059","rockport",0,2015
"2060",NA,0,2015
"2061",NA,0,2015
"2062","worcester",0,2015
"2063",NA,0.2,2015
"2064",NA,0,2015
"2065","tyngsborough",0.166666666666667,2015
"2066",NA,0,2015
"2067","wakefield",0.6,2015
"2068",NA,0,2015
"2069","westfield",0,2015
"2070",NA,0,2015
"2071",NA,0,2015
"2072",NA,0,2015
"2073","saugus",0.333333333333333,2015
"2074",NA,0,2015
"2075","weston",0.333333333333333,2015
"2076","westwood",0.666666666666667,2015
"2077",NA,0.166666666666667,2015
"2078",NA,0,2015
"2079",NA,0,2015
"2080",NA,0,2015
"2081","south hadley",0,2015
"2082","southampton",0,2015
"2083","southborough",0,2015
"2084",NA,0,2015
"2085",NA,0,2015
"2086",NA,0,2015
"2087","walpole",0.714285714285714,2015
"2088","waltham",0.166666666666667,2015
"2089",NA,0.2,2015
"2090","watertown",0.2,2015
"2091","wayland",0.166666666666667,2015
"2092",NA,0,2015
"2093","wellesley",0.4,2015
"2094",NA,0,2015
"2095","topsfield",0,2015
"2096",NA,0,2015
"2097",NA,0,2015
"2098",NA,0,2015
"2099",NA,0.333333333333333,2015
"2100","salem",0,2015
"2101",NA,0,2015
"2102",NA,0,2015
"2103","wilmington",0.142857142857143,2015
"2104",NA,0,2015
"2105",NA,0.5,2015
"2106",NA,0,2015
"2107",NA,0,2016
"2108","plainville",0.25,2016
"2109",NA,0.5,2016
"2110",NA,0,2016
"2111","scituate",0.25,2016
"2112",NA,0,2016
"2113",NA,0,2016
"2114",NA,0,2016
"2115",NA,0,2016
"2116","northborough",0.333333333333333,2016
"2117",NA,0,2016
"2118",NA,0,2016
"2119","wareham",0,2016
"2120",NA,0,2016
"2121",NA,0.2,2016
"2122",NA,0,2016
"2123",NA,0.2,2016
"2124","westford",0.166666666666667,2016
"2125","whitman",0,2016
"2126",NA,0.142857142857143,2016
"2127","yarmouth",0,2016
"2128",NA,0,2016
"2129","winchester",0.6,2016
"2130",NA,0.333333333333333,2016
"2131",NA,0.142857142857143,2016
"2132",NA,0.125,2016
"2133",NA,0.166666666666667,2016
"2134","adams",0.166666666666667,2016
"2135",NA,0,2016
"2136","amherst",0.25,2016
"2137",NA,0,2016
"2138",NA,0,2016
"2139",NA,0,2016
"2140",NA,0,2016
"2141",NA,0,2016
"2142","belchertown",0.142857142857143,2016
"2143",NA,0.5,2016
"2144",NA,0.5,2016
"2145",NA,0,2016
"2146",NA,0.166666666666667,2016
"2147",NA,0,2016
"2148",NA,0.25,2016
"2149","brockton",0,2016
"2150",NA,0.4,2016
"2151",NA,0,2016
"2152",NA,0,2016
"2153",NA,0,2016
"2154",NA,0.333333333333333,2016
"2155",NA,0,2016
"2156",NA,0.666666666666667,2016
"2157",NA,0,2016
"2158",NA,0.166666666666667,2016
"2159","acton",0.25,2016
"2160","attleboro",0,2016
"2161",NA,0.333333333333333,2016
"2162","blackstone",0.333333333333333,2016
"2163","boston",0.545454545454545,2016
"2164",NA,0,2016
"2165",NA,0,2016
"2166",NA,0,2016
"2167","duxbury",0.5,2016
"2168","eastham",0,2016
"2169","essex",0,2016
"2170",NA,0,2016
"2171",NA,0.25,2016
"2172",NA,0.142857142857143,2016
"2173",NA,0,2016
"2174","great barrington",0,2016
"2175",NA,0,2016
"2176",NA,0,2016
"2177",NA,0,2016
"2178","leverett",0.4,2016
"2179","mansfield",0.285714285714286,2016
"2180","mashpee",0,2016
"2181",NA,0.111111111111111,2016
"2182",NA,0.333333333333333,2016
"2183",NA,0,2016
"2184","grafton",0,2016
"2185",NA,0.4,2016
"2186",NA,0,2016
"2187","gloucester",0,2016
"2188",NA,0,2016
"2189",NA,0,2016
"2190","marion",0,2016
"2191","mendon",0,2016
"2192",NA,0,2016
"2193","townsend",0,2016
"2194",NA,0.2,2016
"2195",NA,0,2016
"2196",NA,0,2016
"2197","orleans",0.5,2016
"2198","dedham",0.8,2016
"2199",NA,0.2,2016
"2200",NA,0.333333333333333,2016
"2201","deerfield",0.5,2016
"2202",NA,0,2016
"2203",NA,0.166666666666667,2016
"2204","brookline",1,2016
"2205","hadley",0.5,2016
"2206","bridgewater",0,2016
"2207","brimfield",0,2016
"2208",NA,0.4,2016
"2209",NA,0.6,2016
"2210",NA,0,2016
"2211",NA,0,2016
"2212","easton",0.125,2016
"2213",NA,0,2016
"2214","egremont",0,2016
"2215","falmouth",0,2016
"2216","franklin",0.25,2016
"2217","foxborough",0.285714285714286,2016
"2218",NA,0,2016
"2219","framingham",0.857142857142857,2016
"2220",NA,0,2016
"2221",NA,0,2016
"2222",NA,0,2016
"2223",NA,0,2016
"2224","andover",0.571428571428571,2016
"2225","arlington",0.666666666666667,2016
"2226","ashland",0.6,2016
"2227",NA,0,2016
"2228",NA,0,2016
"2229","belmont",0.8,2016
"2230",NA,0,2016
"2231",NA,0.333333333333333,2016
"2232",NA,0.285714285714286,2016
"2233","danvers",0.166666666666667,2016
"2234",NA,0,2016
"2235","kingston",0.2,2016
"2236","lanesborough",0,2016
"2237",NA,0,2016
"2238",NA,0.333333333333333,2016
"2239",NA,0,2016
"2240",NA,0,2016
"2241","marlborough",0.666666666666667,2016
"2242","marshfield",0.5,2016
"2243","maynard",0.5,2016
"2244","melrose",0.8,2016
"2245",NA,0,2016
"2246",NA,0,2016
"2247","montague",0.428571428571429,2016
"2248",NA,0,2016
"2249",NA,0,2016
"2250","buckland",0.4,2016
"2251","cambridge",0.6,2016
"2252","canton",0.75,2016
"2253",NA,0.5,2016
"2254","cohasset",0.666666666666667,2016
"2255","concord",0.428571428571429,2016
"2256","dover",0.714285714285714,2016
"2257",NA,0,2016
"2258",NA,0.166666666666667,2016
"2259",NA,0,2016
"2260","braintree",0,2016
"2261","brewster",0,2016
"2262",NA,0,2016
