"","TownName","ratio","year"
"2132","boxford",0.125,2016
"2133","boylston",0.166666666666667,2016
"2134","adams",0.166666666666667,2016
"2135","alford",0,2016
"2136","amherst",0.25,2016
"2137","ashburnham",0,2016
"2138","ashby",0,2016
"2139","auburn",0,2016
"2140","avon",0,2016
"2141","barre",0,2016
"2142","belchertown",0.142857142857143,2016
"2143","berlin",0.5,2016
"2144","bernardston",0.5,2016
"2145","blandford",0,2016
"2146","bolton",0.166666666666667,2016
"2147","bourne",0,2016
"2148","boxborough",0.25,2016
"2149","brockton",0,2016
"2150","burlington",0.4,2016
"2151","chatham",0,2016
"2152","cheshire",0,2016
"2153","chester",0,2016
"2154","clarksburg",0.333333333333333,2016
"2155","dartmouth",0,2016
"2156","dennis",0.666666666666667,2016
"2157","douglas",0,2016
"2158","ashfield",0.166666666666667,2016
"2159","acton",0.25,2016
"2160","attleboro",0,2016
"2161","barnstable",0.333333333333333,2016
"2162","blackstone",0.333333333333333,2016
"2163","boston",0.545454545454545,2016
"2164","charlton",0,2016
"2165","clinton",0,2016
"2166","cummington",0,2016
"2167","duxbury",0.5,2016
"2168","eastham",0,2016
"2169","essex",0,2016
"2170","dunstable",0,2016
"2171","everett",0.25,2016
"2172","florida",0.142857142857143,2016
"2173","granville",0,2016
"2174","great barrington",0,2016
"2175","hardwick",0,2016
"2176","hubbardston",0,2016
"2177","ipswich",0,2016
"2178","leverett",0.4,2016
"2179","mansfield",0.285714285714286,2016
"2180","mashpee",0,2016
"2181","middleborough",0.111111111111111,2016
"2182","millville",0.333333333333333,2016
"2183","nantucket",0,2016
"2184","grafton",0,2016
"2185","hawley",0.4,2016
"2186","fitchburg",0,2016
"2187","gloucester",0,2016
"2188","gosnold",0,2016
"2189","sutton",0,2016
"2190","marion",0,2016
"2191","mendon",0,2016
"2192","holden",0,2016
"2193","townsend",0,2016
"2194","new ashford",0.2,2016
"2195","newbury",0,2016
"2196","norton",0,2016
"2197","orleans",0.5,2016
"2198","dedham",0.8,2016
"2199","easthampton",0.2,2016
"2200","erving",0.333333333333333,2016
"2201","deerfield",0.5,2016
"2202","dighton",0,2016
"2203","brookfield",0.166666666666667,2016
"2204","brookline",1,2016
"2205","hadley",0.5,2016
"2206","bridgewater",0,2016
"2207","brimfield",0,2016
"2208","dracut",0.4,2016
"2209","colrain",0.6,2016
"2210","dalton",0,2016
"2211","east longmeadow",0,2016
"2212","easton",0.125,2016
"2213","edgartown",0,2016
"2214","egremont",0,2016
"2215","falmouth",0,2016
"2216","franklin",0.25,2016
"2217","foxborough",0.285714285714286,2016
"2218","chilmark",0,2016
"2219","framingham",0.857142857142857,2016
"2220","abington",0,2016
"2221","acushnet",0,2016
"2222","agawam",0,2016
"2223","amesbury",0,2016
"2224","andover",0.571428571428571,2016
"2225","arlington",0.666666666666667,2016
"2226","ashland",0.6,2016
"2227","athol",0,2016
"2228","ayer",0,2016
"2229","belmont",0.8,2016
"2230","berkley",0,2016
"2231","chicopee",0.333333333333333,2016
"2232","conway",0.285714285714286,2016
"2233","danvers",0.166666666666667,2016
"2234","huntington",0,2016
"2235","kingston",0.2,2016
"2236","lanesborough",0,2016
"2237","leicester",0,2016
"2238","littleton",0.333333333333333,2016
"2239","longmeadow",0,2016
"2240","lunenburg",0,2016
"2241","marlborough",0.666666666666667,2016
"2242","marshfield",0.5,2016
"2243","maynard",0.5,2016
"2244","melrose",0.8,2016
"2245","merrimac",0,2016
"2246","millbury",0,2016
"2247","montague",0.428571428571429,2016
"2248","monterey",0,2016
"2249","mount washington",0,2016
"2250","buckland",0.4,2016
"2251","cambridge",0.6,2016
"2252","canton",0.75,2016
"2253","carlisle",0.5,2016
"2254","cohasset",0.666666666666667,2016
"2255","concord",0.428571428571429,2016
"2256","dover",0.714285714285714,2016
"2257","dudley",0,2016
"2258","east bridgewater",0.166666666666667,2016
"2259","east brookfield",0,2016
"2260","braintree",0,2016
"2261","brewster",0,2016
"2262","becket",0,2016
"2263","bedford",0.5,2016
"2264","bellingham",0.285714285714286,2016
"2265","chelmsford",0.2,2016
"2266","chelsea",0,2016
"2267","chesterfield",0,2016
"2268","hanson",0,2016
"2269","harvard",0,2016
"2270","harwich",0.25,2016
"2271","hatfield",0,2016
"2272","carver",0.2,2016
"2273","charlemont",0.25,2016
"2274","hampden",0,2016
"2275","hancock",0.2,2016
"2276","haverhill",0.333333333333333,2016
"2277","heath",0.333333333333333,2016
"2278","holbrook",0.166666666666667,2016
"2279","hudson",0.2,2016
"2280","holyoke",0.142857142857143,2016
"2281","hopedale",0.25,2016
"2282","hopkinton",0.333333333333333,2016
"2283","milton",0.6,2016
"2284","medway",0.166666666666667,2016
"2285","lenox",0,2016
"2286","leominster",0,2016
"2287","lexington",0.625,2016
"2288","leyden",0.333333333333333,2016
"2289","lincoln",0.571428571428571,2016
"2290","methuen",0.6,2016
"2291","hinsdale",0,2016
"2292","holland",0.333333333333333,2016
"2293","holliston",0.666666666666667,2016
"2294","hingham",0.333333333333333,2016
"2295","natick",0.833333333333333,2016
"2296","manchester",0,2016
"2297","freetown",0,2016
"2298","gardner",0,2016
"2299","georgetown",0,2016
"2300","gill",0.4,2016
"2301","granby",0.4,2016
"2302","greenfield",0.428571428571429,2016
"2303","groton",0.125,2016
"2304","groveland",0,2016
"2305","monroe",0,2016
"2306","monson",0.2,2016
"2307","montgomery",0,2016
"2308","nahant",0,2016
"2309","lee",0,2016
"2310","hanover",0,2016
"2311","mattapoisett",0,2016
"2312","medfield",0.8,2016
"2313","medford",0.666666666666667,2016
"2314","reading",0.5,2016
"2315","new bedford",0,2016
"2316","needham",1,2016
"2317","new marlborough",0,2016
"2318","lowell",0,2016
"2319","halifax",0.166666666666667,2016
"2320","hamilton",0,2016
"2321","marblehead",0.5,2016
"2322","fairhaven",0,2016
"2323","fall river",0,2016
"2324","aquinnah",0,2016
"2325","goshen",0,2016
"2326","hull",0,2016
"2327","lakeville",0,2016
"2328","lancaster",0,2016
"2329","lawrence",1,2016
"2330","ludlow",0,2016
"2331","lynn",0.333333333333333,2016
"2332","lynnfield",0.428571428571429,2016
"2333","malden",0.5,2016
"2334","tewksbury",0.4,2016
"2335","shirley",0,2016
"2336","shutesbury",0.4,2016
"2337","somerset",0,2016
"2338","somerville",0.75,2016
"2339","provincetown",0,2016
"2340","randolph",0.428571428571429,2016
"2341","raynham",0.2,2016
"2342","norwood",1,2016
"2343","oak bluffs",0,2016
"2344","west springfield",0.2,2016
"2345","northampton",0.2,2016
"2346","pembroke",0.375,2016
"2347","pepperell",0,2016
"2348","northfield",0.25,2016
"2349","norwell",0.333333333333333,2016
"2350","new salem",0,2016
"2351","north adams",0.25,2016
"2352","north attleboro",0.25,2016
"2353","north brookfield",0,2016
"2354","northbridge",0.2,2016
"2355","oakham",0,2016
"2356","oxford",0,2016
"2357","palmer",0.142857142857143,2016
"2358","paxton",0,2016
"2359","pittsfield",0,2016
"2360","plainfield",0,2016
"2361","plymouth",0.4,2016
"2362","plympton",0.2,2016
"2363","rehoboth",0,2016
"2364","richmond",0,2016
"2365","rowley",0,2016
"2366","royalston",0,2016
"2367","rutland",0,2016
"2368","seekonk",0,2016
"2369","shrewsbury",0.166666666666667,2016
"2370","southbridge",0,2016
"2371","stockbridge",0,2016
"2372","stoneham",0.714285714285714,2016
"2373","stow",0.285714285714286,2016
"2374","shelburne",0.5,2016
"2375","sherborn",0.714285714285714,2016
"2376","phillipston",0,2016
"2377","new braintree",0,2016
"2378","newburyport",0,2016
"2379","uxbridge",0.2,2016
"2380","newton",0.571428571428571,2016
"2381","norfolk",0.571428571428571,2016
"2382","north andover",0.428571428571429,2016
"2383","rowe",0.25,2016
"2384","russell",0,2016
"2385","north reading",0.666666666666667,2016
"2386","sterling",0,2016
"2387","stoughton",0.333333333333333,2016
"2388","sturbridge",0.166666666666667,2016
"2389","sudbury",0.777777777777778,2016
"2390","sunderland",0.571428571428571,2016
"2391","swampscott",0.333333333333333,2016
"2392","warwick",0,2016
"2393","wellfleet",0.5,2016
"2394","peru",0,2016
"2395","middlefield",0,2016
"2396","middleton",0.285714285714286,2016
"2397","milford",0.166666666666667,2016
"2398","millis",0.4,2016
"2399","orange",0,2016
"2400","peabody",0.4,2016
"2401","pelham",0.25,2016
"2402","princeton",0,2016
"2403","sharon",0.571428571428571,2016
"2404","southwick",0,2016
"2405","springfield",0,2016
"2406","revere",0.571428571428571,2016
"2407","rochester",0,2016
"2408","whately",0.166666666666667,2016
"2409","williamstown",0,2016
"2410","rockport",0,2016
"2411","winchendon",0,2016
"2412","windsor",0,2016
"2413","worcester",0,2016
"2414","wrentham",0.2,2016
"2415","truro",0,2016
"2416","tyngsborough",0.166666666666667,2016
"2417","upton",0.142857142857143,2016
"2418","wakefield",0.8,2016
"2419","west tisbury",0,2016
"2420","westfield",0.125,2016
"2421","westminster",0,2016
"2422","sandisfield",0,2016
"2423","sandwich",0,2016
"2424","saugus",0.5,2016
"2425","savoy",0.142857142857143,2016
"2426","weston",1,2016
"2427","westwood",0.833333333333333,2016
"2428","weymouth",0.166666666666667,2016
"2429","swansea",0,2016
"2430","taunton",0,2016
"2431","west newbury",0,2016
"2432","south hadley",0.4,2016
"2433","southampton",0.166666666666667,2016
"2434","southborough",0.666666666666667,2016
"2435","templeton",0,2016
"2436","tisbury",0,2016
"2437","tolland",0,2016
"2438","walpole",0.714285714285714,2016
"2439","waltham",0.666666666666667,2016
"2440","warren",0.2,2016
"2441","watertown",1,2016
"2442","wayland",0.666666666666667,2016
"2443","webster",0,2016
"2444","wellesley",0.6,2016
"2445","wendell",0.333333333333333,2016
"2446","topsfield",0.166666666666667,2016
"2447","west stockbridge",0,2016
"2448","westborough",0.333333333333333,2016
"2449","westport",0,2016
"2450","wales",0.333333333333333,2016
"2451","salem",0.2,2016
"2452","salisbury",0,2016
"2453","wilbraham",0,2016
"2454","wilmington",0.285714285714286,2016
"2455","winthrop",0.5,2016
"2456","woburn",0.833333333333333,2016
"2457","worthington",0,2016
"2458","petersham",0,2017
"2459","plainville",0.75,2017
"2460","quincy",0.75,2017
"2461","rockland",0.428571428571429,2017
"2462","scituate",0.75,2017
"2463","spencer",0,2017
"2464","tyringham",0.4,2017
"2465","otis",0,2017
"2466","sheffield",0.5,2017
"2467","northborough",0.333333333333333,2017
"2468","westhampton",0.333333333333333,2017
"2469","ware",0,2017
"2470","wareham",0.333333333333333,2017
"2471","washington",0.375,2017
"2472","wenham",0.6,2017
"2473","west boylston",0.2,2017
"2474","west bridgewater",0.6,2017
"2475","westford",0.5,2017
"2476","whitman",0.2,2017
"2477","williamsburg",0.428571428571429,2017
"2478","yarmouth",0,2017
"2479","west brookfield",0,2017
"2480","winchester",0.8,2017
"2481","beverly",0.333333333333333,2017
"2482","billerica",0.571428571428571,2017
"2483","boxford",0.375,2017
"2484","boylston",0.166666666666667,2017
"2485","adams",0.333333333333333,2017
"2486","alford",0.666666666666667,2017
"2487","amherst",0.5,2017
"2488","ashburnham",0,2017
"2489","ashby",0.25,2017
"2490","auburn",0.25,2017
"2491","avon",1,2017
"2492","barre",0,2017
"2493","belchertown",0.142857142857143,2017
"2494","berlin",0.5,2017
"2495","bernardston",0.5,2017
"2496","blandford",0,2017
"2497","bolton",0.166666666666667,2017
"2498","bourne",0.5,2017
"2499","boxborough",0.25,2017
"2500","brockton",0.5,2017
"2501","burlington",0.4,2017
"2502","chatham",0.5,2017
"2503","cheshire",0.166666666666667,2017
"2504","chester",0,2017
"2505","clarksburg",0.666666666666667,2017
"2506","dartmouth",0,2017
"2507","dennis",0.666666666666667,2017
"2508","douglas",0,2017
"2509","ashfield",0.166666666666667,2017
"2510","acton",0.375,2017
"2511","attleboro",0.4,2017
"2512","barnstable",0.666666666666667,2017
"2513","blackstone",0.333333333333333,2017
"2514","boston",0.727272727272727,2017
"2515","charlton",0,2017
"2516","clinton",0,2017
"2517","cummington",0,2017
"2518","duxbury",0.5,2017
"2519","eastham",0.5,2017
"2520","essex",0.5,2017
"2521","dunstable",0.333333333333333,2017
"2522","everett",0.75,2017
"2523","florida",0.428571428571429,2017
"2524","granville",0.4,2017
"2525","great barrington",0.333333333333333,2017
"2526","hardwick",0,2017
"2527","hubbardston",0,2017
"2528","ipswich",0.666666666666667,2017
"2529","leverett",0.6,2017
"2530","mansfield",0.857142857142857,2017
"2531","mashpee",0.333333333333333,2017
"2532","middleborough",0.444444444444444,2017
"2533","millville",0.666666666666667,2017
"2534","nantucket",0,2017
"2535","grafton",0.142857142857143,2017
"2536","hawley",0.4,2017
"2537","fitchburg",0,2017
"2538","gloucester",0.5,2017
"2539","gosnold",0,2017
"2540","sutton",0.166666666666667,2017
"2541","marion",0.333333333333333,2017
"2542","mendon",0.285714285714286,2017
"2543","holden",0.166666666666667,2017
"2544","townsend",0,2017
"2545","new ashford",0.4,2017
"2546","newbury",0,2017
"2547","norton",0.6,2017
"2548","orleans",0.5,2017
"2549","dedham",0.8,2017
"2550","easthampton",0.8,2017
"2551","erving",0.333333333333333,2017
"2552","deerfield",0.833333333333333,2017
"2553","dighton",0,2017
"2554","brookfield",0.166666666666667,2017
"2555","brookline",1,2017
"2556","hadley",0.875,2017
"2557","bridgewater",0.2,2017
"2558","brimfield",0,2017
"2559","dracut",1,2017
"2560","colrain",0.6,2017
"2561","dalton",0.166666666666667,2017
"2562","east longmeadow",0,2017
"2563","easton",0.5,2017
"2564","edgartown",0,2017
"2565","egremont",0.25,2017
"2566","falmouth",0.333333333333333,2017
"2567","franklin",0.5,2017
"2568","foxborough",0.857142857142857,2017
"2569","chilmark",0,2017
"2570","framingham",0.857142857142857,2017
"2571","abington",0.6,2017
"2572","acushnet",0,2017
"2573","agawam",0.4,2017
"2574","amesbury",0,2017
"2575","andover",0.857142857142857,2017
"2576","arlington",1,2017
"2577","ashland",0.6,2017
"2578","athol",0,2017
"2579","ayer",0,2017
"2580","belmont",1,2017
"2581","berkley",0,2017
"2582","chicopee",0.333333333333333,2017
"2583","conway",0.428571428571429,2017
"2584","danvers",0.666666666666667,2017
"2585","huntington",0.125,2017
"2586","kingston",0.4,2017
"2587","lanesborough",0.2,2017
"2588","leicester",0.166666666666667,2017
"2589","littleton",0.333333333333333,2017
"2590","longmeadow",0,2017
"2591","lunenburg",0.166666666666667,2017
"2592","marlborough",0.666666666666667,2017
"2593","marshfield",0.75,2017
"2594","maynard",0.5,2017
"2595","melrose",0.8,2017
"2596","merrimac",0,2017
"2597","millbury",0.4,2017
"2598","montague",0.571428571428571,2017
"2599","monterey",0.2,2017
"2600","mount washington",0.5,2017
"2601","buckland",0.4,2017
"2602","cambridge",1,2017
"2603","canton",1,2017
"2604","carlisle",0.666666666666667,2017
"2605","cohasset",0.666666666666667,2017
"2606","concord",0.571428571428571,2017
"2607","dover",0.857142857142857,2017
"2608","dudley",0,2017
"2609","east bridgewater",0.666666666666667,2017
"2610","east brookfield",0,2017
"2611","braintree",0.5,2017
"2612","brewster",0.333333333333333,2017
"2613","becket",0.142857142857143,2017
"2614","bedford",0.5,2017
"2615","bellingham",0.857142857142857,2017
"2616","chelmsford",0.6,2017
"2617","chelsea",0,2017
"2618","chesterfield",0,2017
"2619","hanson",0.5,2017
"2620","harvard",0,2017
"2621","harwich",0.5,2017
"2622","hatfield",0.8,2017
"2623","carver",0.4,2017
"2624","charlemont",0.25,2017
"2625","hampden",0,2017
"2626","hancock",0.4,2017
"2627","haverhill",0.333333333333333,2017
"2628","heath",0.333333333333333,2017
"2629","holbrook",0.5,2017
"2630","hudson",0.2,2017
"2631","holyoke",0.571428571428571,2017
"2632","hopedale",0.5,2017
"2633","hopkinton",0.5,2017
"2634","milton",0.8,2017
"2635","medway",0.666666666666667,2017
"2636","lenox",0.6,2017
"2637","leominster",0,2017
"2638","lexington",0.625,2017
"2639","leyden",0.333333333333333,2017
"2640","lincoln",0.714285714285714,2017
"2641","methuen",0.6,2017
"2642","hinsdale",0,2017
"2643","holland",0.333333333333333,2017
"2644","holliston",0.833333333333333,2017
"2645","hingham",0.666666666666667,2017
"2646","natick",1,2017
"2647","manchester",0.6,2017
"2648","freetown",0,2017
"2649","gardner",0,2017
"2650","georgetown",0,2017
"2651","gill",0.4,2017
"2652","granby",0.4,2017
"2653","greenfield",0.428571428571429,2017
"2654","groton",0.375,2017
"2655","groveland",0,2017
"2656","monroe",0,2017
"2657","monson",0.2,2017
"2658","montgomery",0.5,2017
"2659","nahant",0,2017
"2660","lee",0.5,2017
"2661","hanover",0.25,2017
"2662","mattapoisett",0.25,2017
"2663","medfield",1,2017
"2664","medford",0.833333333333333,2017
"2665","reading",0.666666666666667,2017
"2666","new bedford",0,2017
"2667","needham",1,2017
"2668","new marlborough",0.25,2017
"2669","lowell",0.6,2017
"2670","halifax",0.166666666666667,2017
"2671","hamilton",0.4,2017
"2672","marblehead",1,2017
"2673","fairhaven",0,2017
"2674","fall river",0,2017
"2675","aquinnah",0,2017
"2676","goshen",0,2017
"2677","hull",0.5,2017
"2678","lakeville",0,2017
"2679","lancaster",0,2017
"2680","lawrence",1,2017
"2681","ludlow",0,2017
"2682","lynn",0.666666666666667,2017
"2683","lynnfield",0.857142857142857,2017
"2684","malden",0.666666666666667,2017
"2685","tewksbury",0.6,2017
"2686","shirley",0.166666666666667,2017
"2687","shutesbury",0.4,2017
"2688","somerset",0,2017
"2689","somerville",1,2017
"2690","provincetown",0,2017
"2691","randolph",0.714285714285714,2017
"2692","raynham",0.4,2017
"2693","norwood",1,2017
"2694","oak bluffs",0,2017
"2695","west springfield",0.4,2017
"2696","northampton",0.4,2017
"2697","pembroke",0.75,2017
"2698","pepperell",0.333333333333333,2017
"2699","northfield",0.25,2017
"2700","norwell",0.5,2017
"2701","new salem",0,2017
"2702","north adams",0.5,2017
"2703","north attleboro",1,2017
"2704","north brookfield",0,2017
"2705","northbridge",0.4,2017
"2706","oakham",0,2017
"2707","oxford",0,2017
"2708","palmer",0.142857142857143,2017
"2709","paxton",0.166666666666667,2017
"2710","pittsfield",0.166666666666667,2017
"2711","plainfield",0,2017
"2712","plymouth",0.8,2017
"2713","plympton",0.6,2017
"2714","rehoboth",0.166666666666667,2017
"2715","richmond",0.6,2017
"2716","rowley",0,2017
"2717","royalston",0,2017
"2718","rutland",0,2017
"2719","seekonk",0.333333333333333,2017
"2720","shrewsbury",0.5,2017
"2721","southbridge",0,2017
"2722","stockbridge",0.6,2017
"2723","stoneham",0.857142857142857,2017
"2724","stow",0.428571428571429,2017
"2725","shelburne",0.5,2017
"2726","sherborn",0.857142857142857,2017
"2727","phillipston",0,2017
"2728","new braintree",0,2017
"2729","newburyport",0,2017
"2730","uxbridge",0.2,2017
"2731","newton",0.857142857142857,2017
"2732","norfolk",0.857142857142857,2017
"2733","north andover",0.714285714285714,2017
"2734","rowe",0.25,2017
"2735","russell",0.2,2017
"2736","north reading",0.833333333333333,2017
"2737","sterling",0,2017
"2738","stoughton",0.833333333333333,2017
"2739","sturbridge",0.166666666666667,2017
"2740","sudbury",0.888888888888889,2017
"2741","sunderland",0.857142857142857,2017
"2742","swampscott",0.666666666666667,2017
"2743","warwick",0,2017
"2744","wellfleet",0.5,2017
"2745","peru",0,2017
"2746","middlefield",0,2017
"2747","middleton",0.714285714285714,2017
"2748","milford",0.333333333333333,2017
"2749","millis",0.8,2017
"2750","orange",0,2017
"2751","peabody",0.6,2017
"2752","pelham",0.25,2017
"2753","princeton",0,2017
"2754","sharon",1,2017
"2755","southwick",0.333333333333333,2017
"2756","springfield",0,2017
"2757","revere",0.714285714285714,2017
"2758","rochester",0.285714285714286,2017
"2759","whately",0.5,2017
"2760","williamstown",0.4,2017
"2761","rockport",1,2017
"2762","winchendon",0,2017
"2763","windsor",0,2017
"2764","worcester",0.125,2017
"2765","wrentham",0.8,2017
"2766","truro",0.5,2017
"2767","tyngsborough",0.5,2017
"2768","upton",0.571428571428571,2017
"2769","wakefield",0.8,2017
"2770","west tisbury",0,2017
"2771","westfield",0.375,2017
"2772","westminster",0,2017
"2773","sandisfield",0,2017
"2774","sandwich",0.5,2017
"2775","saugus",0.5,2017
"2776","savoy",0.285714285714286,2017
"2777","weston",1,2017
"2778","westwood",0.833333333333333,2017
"2779","weymouth",0.333333333333333,2017
"2780","swansea",0,2017
"2781","taunton",0.125,2017
"2782","west newbury",0,2017
"2783","south hadley",0.6,2017
"2784","southampton",0.333333333333333,2017
"2785","southborough",0.666666666666667,2017
"2786","templeton",0,2017
"2787","tisbury",0,2017
"2788","tolland",0,2017
"2789","walpole",1,2017
"2790","waltham",1,2017
"2791","warren",0.2,2017
"2792","watertown",1,2017
"2793","wayland",0.833333333333333,2017
"2794","webster",0,2017
"2795","wellesley",0.8,2017
"2796","wendell",0.333333333333333,2017
"2797","topsfield",0.5,2017
"2798","west stockbridge",0.5,2017
"2799","westborough",0.5,2017
"2800","westport",0,2017
"2801","wales",0.333333333333333,2017
"2802","salem",0.8,2017
"2803","salisbury",0,2017
"2804","wilbraham",0,2017
"2805","wilmington",0.571428571428571,2017
"2806","winthrop",0.5,2017
"2807","woburn",0.833333333333333,2017
"2808","worthington",0,2017
