"","Name","Type","County","Form of government","Population","FormYear","T21Date","Year","FIPS","State","Smoking rank","Diet and Exercise Rank","Alcohol useRank","Unsafe Sex Rank","Access to Care Rank","Quality of care Rank","Education Rank","Employment Rank","Income Rank","Family and social support Rank","Community Rank","Air Quality Rank","Built Enviornment Rank","Mortality Rank","Morbidity Rank","Health Behaviors Rank","Clinical Care Rank","Social Economic factors Rank","Physical Enviornment Rank","T21year","Event"
"3475","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2012,"25027","Massachusetts",12,12,9,9,4,14,8,12,7,7,9,8,13,9,8,12,10,10,13,NA,"0"
"3476","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2012,"25027","Massachusetts",12,12,9,9,4,14,8,12,7,7,9,8,13,9,8,12,10,10,13,NA,"0"
"3477","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2012,"25027","Massachusetts",12,12,9,9,4,14,8,12,7,7,9,8,13,9,8,12,10,10,13,NA,"0"
"3478","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2012,"25027","Massachusetts",12,12,9,9,4,14,8,12,7,7,9,8,13,9,8,12,10,10,13,NA,"0"
"3479","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2012,"25027","Massachusetts",12,12,9,9,4,14,8,12,7,7,9,8,13,9,8,12,10,10,13,NA,"0"
"3480","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2012,"25027","Massachusetts",12,12,9,9,4,14,8,12,7,7,9,8,13,9,8,12,10,10,13,NA,"0"
"3481","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,NA,"0"
"3482","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,NA,"0"
"3483","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,NA,"0"
"3484","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,NA,"0"
"3485","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,NA,"0"
"3486","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,NA,"0"
"3487","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,NA,"0"
"3488","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2013,"25027","Massachusetts",12,12,10,8,5,14,8,11,8,7,9,7,13,8,9,12,9,10,10,NA,"0"
"3489","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,NA,"0"
"3490","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,NA,"0"
"3491","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,NA,"0"
"3492","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,NA,"0"
"3493","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,NA,"0"
"3494","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,NA,"0"
"3495","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,NA,"0"
"3496","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2014,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,12,11,8,10,NA,"0"
"3497","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,NA,"0"
"3498","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,NA,"0"
"3499","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,NA,"0"
"3500","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,NA,"0"
"3501","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,NA,"0"
"3502","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,NA,"0"
"3503","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,NA,"0"
"3504","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2015,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,12,12,11,11,NA,"0"
"3505","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,NA,"0"
"3506","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,NA,"0"
"3507","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,NA,"0"
"3508","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,NA,"0"
"3509","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,NA,"0"
"3510","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,NA,"0"
"3511","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,NA,"0"
"3512","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2016,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,11,9,9,12,NA,"0"
"3513","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2017,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,11,6,8,12,NA,"0"
"3514","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2017,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,11,6,8,12,NA,"0"
"3515","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2017,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,11,6,8,12,NA,"0"
"3516","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2017,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,11,6,8,12,NA,"0"
"3517","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2017,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,11,6,8,12,NA,"0"
"3518","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2017,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,11,6,8,12,NA,"0"
"3519","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2017,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,11,6,8,12,NA,"0"
"3520","Charlton","Town","Worcester","Open town meeting","12981.0",1775,NA,2017,"25027","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,11,6,8,12,NA,"0"
"3521","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2011,"25001","Massachusetts",4,2,11,5,9,4,5,9,7,2,11,11,9,11,3,5,3,6,9,NA,"0"
"3522","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2011,"25001","Massachusetts",4,2,11,5,9,4,5,9,7,2,11,11,9,11,3,5,3,6,9,NA,"0"
"3523","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2011,"25001","Massachusetts",4,2,11,5,9,4,5,9,7,2,11,11,9,11,3,5,3,6,9,NA,"0"
"3524","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2011,"25001","Massachusetts",4,2,11,5,9,4,5,9,7,2,11,11,9,11,3,5,3,6,9,NA,"0"
"3525","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2011,"25001","Massachusetts",4,2,11,5,9,4,5,9,7,2,11,11,9,11,3,5,3,6,9,NA,"0"
"3526","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2011,"25001","Massachusetts",4,2,11,5,9,4,5,9,7,2,11,11,9,11,3,5,3,6,9,NA,"0"
"3527","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2011,"25001","Massachusetts",4,2,11,5,9,4,5,9,7,2,11,11,9,11,3,5,3,6,9,NA,"0"
"3528","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2011,"25001","Massachusetts",4,2,11,5,9,4,5,9,7,2,11,11,9,11,3,5,3,6,9,NA,"0"
"3529","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2010,"25001","Massachusetts",5,3,7,5,8,1,5,11,5,1,9,10,12,8,3,4,2,5,14,NA,"0"
"3530","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2010,"25001","Massachusetts",5,3,7,5,8,1,5,11,5,1,9,10,12,8,3,4,2,5,14,NA,"0"
"3531","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2010,"25001","Massachusetts",5,3,7,5,8,1,5,11,5,1,9,10,12,8,3,4,2,5,14,NA,"0"
"3532","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2010,"25001","Massachusetts",5,3,7,5,8,1,5,11,5,1,9,10,12,8,3,4,2,5,14,NA,"0"
"3533","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2010,"25001","Massachusetts",5,3,7,5,8,1,5,11,5,1,9,10,12,8,3,4,2,5,14,NA,"0"
"3534","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2010,"25001","Massachusetts",5,3,7,5,8,1,5,11,5,1,9,10,12,8,3,4,2,5,14,NA,"0"
"3535","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2010,"25001","Massachusetts",5,3,7,5,8,1,5,11,5,1,9,10,12,8,3,4,2,5,14,NA,"0"
"3536","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2010,"25001","Massachusetts",5,3,7,5,8,1,5,11,5,1,9,10,12,8,3,4,2,5,14,NA,"0"
"3537","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2012,"25001","Massachusetts",4,1,10,5,8,1,5,11,9,2,11,11,5,10,3,4,3,7,8,NA,"0"
"3538","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2012,"25001","Massachusetts",4,1,10,5,8,1,5,11,9,2,11,11,5,10,3,4,3,7,8,NA,"0"
"3539","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2012,"25001","Massachusetts",4,1,10,5,8,1,5,11,9,2,11,11,5,10,3,4,3,7,8,NA,"0"
"3540","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2012,"25001","Massachusetts",4,1,10,5,8,1,5,11,9,2,11,11,5,10,3,4,3,7,8,NA,"0"
"3541","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2012,"25001","Massachusetts",4,1,10,5,8,1,5,11,9,2,11,11,5,10,3,4,3,7,8,NA,"0"
"3542","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2012,"25001","Massachusetts",4,1,10,5,8,1,5,11,9,2,11,11,5,10,3,4,3,7,8,NA,"0"
"3543","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2012,"25001","Massachusetts",4,1,10,5,8,1,5,11,9,2,11,11,5,10,3,4,3,7,8,NA,"0"
"3544","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2012,"25001","Massachusetts",4,1,10,5,8,1,5,11,9,2,11,11,5,10,3,4,3,7,8,NA,"0"
"3545","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2013,"25001","Massachusetts",4,1,9,5,9,1,6,12,7,3,10,12,7,10,6,4,2,8,13,NA,"0"
"3546","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2013,"25001","Massachusetts",4,1,9,5,9,1,6,12,7,3,10,12,7,10,6,4,2,8,13,NA,"0"
"3547","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2013,"25001","Massachusetts",4,1,9,5,9,1,6,12,7,3,10,12,7,10,6,4,2,8,13,NA,"0"
"3548","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2013,"25001","Massachusetts",4,1,9,5,9,1,6,12,7,3,10,12,7,10,6,4,2,8,13,NA,"0"
"3549","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2013,"25001","Massachusetts",4,1,9,5,9,1,6,12,7,3,10,12,7,10,6,4,2,8,13,NA,"0"
"3550","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2013,"25001","Massachusetts",4,1,9,5,9,1,6,12,7,3,10,12,7,10,6,4,2,8,13,NA,"0"
"3551","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2013,"25001","Massachusetts",4,1,9,5,9,1,6,12,7,3,10,12,7,10,6,4,2,8,13,NA,"0"
"3552","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2013,"25001","Massachusetts",4,1,9,5,9,1,6,12,7,3,10,12,7,10,6,4,2,8,13,NA,"0"
"3553","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2014,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,4,4,10,3,NA,"0"
"3554","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2014,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,4,4,10,3,NA,"0"
"3555","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2014,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,4,4,10,3,NA,"0"
"3556","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2014,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,4,4,10,3,NA,"0"
"3557","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2014,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,4,4,10,3,NA,"0"
"3558","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2014,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,4,4,10,3,NA,"0"
"3559","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2014,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,4,4,10,3,NA,"0"
"3560","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2014,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,4,4,10,3,NA,"0"
"3561","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2015,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,4,4,8,7,NA,"0"
"3562","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2015,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,4,4,8,7,NA,"0"
"3563","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2015,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,4,4,8,7,NA,"0"
"3564","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2015,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,4,4,8,7,NA,"0"
"3565","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2015,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,4,4,8,7,NA,"0"
"3566","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2015,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,4,4,8,7,NA,"0"
"3567","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2015,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,4,4,8,7,NA,"0"
"3568","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2015,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,4,4,8,7,NA,"0"
"3569","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2016,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,2,4,10,4,NA,"0"
"3570","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2016,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,2,4,10,4,NA,"0"
"3571","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2016,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,2,4,10,4,NA,"0"
"3572","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2016,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,2,4,10,4,NA,"0"
"3573","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2016,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,2,4,10,4,NA,"0"
"3574","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2016,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,2,4,10,4,NA,"0"
"3575","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2016,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,2,4,10,4,NA,"0"
"3576","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2016,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,2,4,10,4,NA,"0"
"3577","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2017,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5,3,4,10,7,NA,"0"
"3578","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2017,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5,3,4,10,7,NA,"0"
"3579","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2017,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5,3,4,10,7,NA,"0"
"3580","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2017,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5,3,4,10,7,NA,"0"
"3581","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2017,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5,3,4,10,7,NA,"0"
"3582","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2017,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5,3,4,10,7,NA,"0"
"3583","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2017,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5,3,4,10,7,NA,"0"
"3584","Chatham","Town","Barnstable","Open town meeting","6125.0",1712,NA,2017,"25001","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5,3,4,10,7,NA,"0"
"3585","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2016,"0"
"3586","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2016,"0"
"3587","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2016,"0"
"3588","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2016,"0"
"3589","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2016,"0"
"3590","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2016,"0"
"3591","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2016,"0"
"3592","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2011,"25017","Massachusetts",1,7,2,4,6,8,2,4,3,4,3,5,5,2,5,2,6,3,4,2016,"0"
"3593","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2016,"0"
"3594","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2016,"0"
"3595","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2016,"0"
"3596","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2016,"0"
"3597","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2016,"0"
"3598","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2016,"0"
"3599","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2016,"0"
"3600","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2010,"25017","Massachusetts",2,6,2,3,6,9,2,3,4,3,2,7,3,3,5,3,6,2,3,2016,"0"
"3601","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2016,"0"
"3602","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2016,"0"
"3603","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2016,"0"
"3604","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2016,"0"
"3605","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2016,"0"
"3606","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2016,"0"
"3607","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2016,"0"
"3608","Chelmsford","Town","Middlesex","Representative town meeting","33802.0",1655,2016-01-04,2012,"25017","Massachusetts",1,8,2,4,3,6,2,2,2,3,4,5,4,1,6,3,5,2,4,2016,"0"
